LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-11-06,101.2313,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-12-06,101.5086,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-01-07,101.6866,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-02-07,101.9039,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-03-07,102.0646,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-04-07,102.0814,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-05-07,102.1582,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-06-07,102.1087,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-07-07,101.7224,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-08-07,101.5822,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-09-07,101.7448,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-10-07,101.8297,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-11-07,101.7946,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-12-07,101.7314,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-01-08,101.6795,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-02-08,101.3134,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-03-08,100.9844,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-04-08,100.3806,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-05-08,99.91353,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-06-08,99.71869,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-07-08,99.28664,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-08-08,98.57901,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-09-08,97.69292,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-10-08,96.8352,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-11-08,96.27023,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-12-08,95.64255,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-01-09,94.86588,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-02-09,94.01733,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-03-09,93.60239,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-04-09,93.81705,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-05-09,94.26345,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-06-09,94.70743,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-07-09,95.26331,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-08-09,96.18874,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-09-09,97.02171,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-10-09,97.83856,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-11-09,98.30156,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-12-09,98.51372,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-01-10,98.86282,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-02-10,99.434,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-03-10,99.95063,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-04-10,100.3972,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-05-10,100.6901,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-06-10,100.6581,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-07-10,100.806,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-08-10,100.949,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-09-10,101.0364,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-10-10,101.1792,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-11-10,101.3755,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-12-10,101.7424,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-01-11,101.9793,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-02-11,102.2965,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-03-11,102.4624,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-04-11,102.288,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-05-11,101.9726,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-06-11,101.6131,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-07-11,101.2123,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-08-11,100.7992,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-09-11,100.1824,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-10-11,99.61837,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-11-11,99.38794,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-12-11,99.57582,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-01-12,100.1303,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-02-12,100.5732,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-03-12,100.639,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-04-12,100.4296,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-05-12,99.90465,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-06-12,99.79004,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-07-12,99.92001,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-08-12,99.84614,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-09-12,100.0379,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-10-12,100.2679,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-11-12,100.2218,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-12-12,100.2233,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-01-13,100.0527,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-02-13,99.93414,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-03-13,99.90456,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-04-13,99.89845,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-05-13,99.87955,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-06-13,100.0177,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-07-13,100.6393,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-08-13,101.4752,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-09-13,102.2335,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-10-13,102.5645,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-11-13,102.8895,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-12-13,102.8244,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-01-14,102.5603,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-02-14,102.3661,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-03-14,102.3403,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-04-14,102.6566,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-05-14,102.9419,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-06-14,103.068,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-07-14,102.9009,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-08-14,102.7037,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-09-14,102.4671,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-10-14,102.4145,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-11-14,102.5044,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-12-14,102.5689,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-01-15,102.5306,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-02-15,102.372,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-03-15,101.9863,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-04-15,101.7455,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-05-15,101.6407,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-06-15,101.5061,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-07-15,101.3966,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-08-15,101.1594,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-09-15,100.902,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-10-15,100.7171,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-11-15,100.5313,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-12-15,100.46,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-01-16,100.5163,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-02-16,100.5448,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-03-16,100.7293,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-04-16,100.8812,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-05-16,101.1083,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-06-16,101.2192,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-07-16,101.1101,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-08-16,101.0468,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-09-16,101.1421,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-10-16,101.4536,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-11-16,101.8883,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-12-16,102.1979,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-01-17,102.4996,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-02-17,102.7106,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-03-17,102.7578,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-04-17,102.7939,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-05-17,103.0982,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-06-17,103.4784,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-07-17,103.682,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-08-17,103.5457,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-09-17,103.3539,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-10-17,103.3101,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-11-17,103.3877,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-12-17,103.4077,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-01-18,103.1316,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-02-18,102.5318,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-03-18,102.0329,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-04-18,101.9865,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-05-18,102.0947,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-06-18,102.3101,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-07-18,102.4712,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-08-18,102.4799,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-09-18,102.3271,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-10-18,102.1873,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-11-18,102.1956,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-12-18,102.1954,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-01-19,101.9005,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-02-19,101.5096,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-03-19,101.0798,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-04-19,100.4913,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-05-19,99.84315,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-06-19,99.32485,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-07-19,98.8586,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-08-19,98.56622,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-09-19,98.19489,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-10-19,98.21129,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-11-19,98.24541,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-12-19,98.19992,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-01-20,98.25019,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-02-20,97.98572,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-03-20,96.78632,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-04-20,95.16119,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-05-20,94.61786,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-06-20,95.1423,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-07-20,96.23695,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-08-20,96.99323,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-09-20,97.86267,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-10-20,98.43357,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-11-20,98.13092,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-12-20,98.08471,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-01-21,98.48163,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-02-21,99.99291,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-03-21,101.9105,
GBR,BCI,AMPLITUD,LTRENDIDX,M,2021-04-21,103.3082,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1987-01-01,105.125,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1987-02-01,105.5242,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1987-03-01,105.7039,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1987-04-01,105.6192,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1987-05-01,105.4254,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1987-06-01,105.2983,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1987-07-01,105.1877,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1987-08-01,105.0325,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1987-09-01,104.8125,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1987-10-01,104.4394,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1987-11-01,104.0059,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1987-12-01,103.6597,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1988-01-01,103.361,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1988-02-01,103.053,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1988-03-01,102.8426,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1988-04-01,102.7508,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1988-05-01,102.6583,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1988-06-01,102.5151,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1988-07-01,102.2859,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1988-08-01,102.2403,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1988-09-01,102.1833,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1988-10-01,102.2938,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1988-11-01,102.5064,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1988-12-01,102.7824,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1989-01-01,103.0147,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1989-02-01,102.8694,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1989-03-01,102.523,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1989-04-01,102.2492,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1989-05-01,102.09,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1989-06-01,101.8653,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1989-07-01,101.7721,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1989-08-01,101.523,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1989-09-01,101.3792,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1989-10-01,101.2243,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1989-11-01,101.0316,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1989-12-01,100.9014,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1990-01-01,100.8715,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1990-02-01,100.9601,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1990-03-01,100.9891,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1990-04-01,100.9075,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1990-05-01,100.7034,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1990-06-01,100.6029,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1990-07-01,100.5109,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1990-08-01,100.4341,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1990-09-01,100.3386,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1990-10-01,100.3143,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1990-11-01,100.4655,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1990-12-01,100.4643,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1991-01-01,100.1933,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1991-02-01,99.77555,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1991-03-01,99.64039,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1991-04-01,99.58976,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1991-05-01,99.72657,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1991-06-01,99.88844,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1991-07-01,99.92211,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1991-08-01,100.0797,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1991-09-01,100.2507,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1991-10-01,100.3624,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1991-11-01,100.2678,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1991-12-01,100.0157,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1992-01-01,99.91582,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1992-02-01,99.96841,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1992-03-01,99.9643,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1992-04-01,99.93162,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1992-05-01,99.66985,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1992-06-01,99.22322,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1992-07-01,98.81928,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1992-08-01,98.3756,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1992-09-01,97.78619,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1992-10-01,97.21837,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1992-11-01,96.52718,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1992-12-01,95.91134,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1993-01-01,95.31195,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1993-02-01,94.99902,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1993-03-01,94.5846,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1993-04-01,94.33451,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1993-05-01,94.11398,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1993-06-01,93.96088,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1993-07-01,94.04191,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1993-08-01,94.30629,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1993-09-01,94.61043,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1993-10-01,95.1878,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1993-11-01,95.93365,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1993-12-01,96.65005,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1994-01-01,97.38686,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1994-02-01,98.28349,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1994-03-01,99.09641,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1994-04-01,99.74187,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1994-05-01,100.4523,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1994-06-01,101.2777,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1994-07-01,101.8747,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1994-08-01,102.1201,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1994-09-01,102.5423,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1994-10-01,103.0187,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1994-11-01,102.9695,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1994-12-01,102.7622,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1995-01-01,102.644,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1995-02-01,102.2736,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1995-03-01,101.6911,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1995-04-01,101.2777,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1995-05-01,101.2507,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1995-06-01,101.4604,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1995-07-01,101.564,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1995-08-01,101.1975,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1995-09-01,100.5481,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1995-10-01,99.69221,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1995-11-01,98.95148,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1995-12-01,98.54414,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1996-01-01,98.38579,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1996-02-01,98.32053,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1996-03-01,98.33806,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1996-04-01,98.58016,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1996-05-01,99.0001,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1996-06-01,99.41419,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1996-07-01,99.37569,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1996-08-01,99.25867,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1996-09-01,99.29794,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1996-10-01,99.61778,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1996-11-01,100.046,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1996-12-01,100.7631,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1997-01-01,101.4634,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1997-02-01,101.7243,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1997-03-01,102.1271,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1997-04-01,102.6159,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1997-05-01,102.7408,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1997-06-01,102.4911,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1997-07-01,102.1701,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1997-08-01,101.7931,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1997-09-01,101.6436,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1997-10-01,101.7098,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1997-11-01,102.0991,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1997-12-01,102.6775,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1998-01-01,103.2099,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1998-02-01,103.5444,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1998-03-01,103.6389,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1998-04-01,103.3728,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1998-05-01,102.9816,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1998-06-01,102.5591,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1998-07-01,102.3899,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1998-08-01,102.3734,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1998-09-01,102.2808,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1998-10-01,102.0067,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1998-11-01,101.8381,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1998-12-01,101.612,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1999-01-01,101.2075,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1999-02-01,100.7129,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1999-03-01,100.3603,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1999-04-01,100.2562,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1999-05-01,100.3236,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1999-06-01,100.5815,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1999-07-01,100.8135,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1999-08-01,100.8681,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1999-09-01,100.8674,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1999-10-01,100.9755,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1999-11-01,101.136,
PRT,BCI,AMPLITUD,LTRENDIDX,M,1999-12-01,101.4035,
PRT,BCI,AMPLITUD,LTRENDIDX,M,2000-01-01,101.7837,
PRT,BCI,AMPLITUD,LTRENDIDX,M,2000-02-01,102.2004,
PRT,BCI,AMPLITUD,LTRENDIDX,M,2000-03-01,102.4095,
PRT,BCI,AMPLITUD,LTRENDIDX,M,2000-04-01,102.5515,
PRT,BCI,AMPLITUD,LTRENDIDX,M,2000-05-01,102.7075,
PRT,BCI,AMPLITUD,LTRENDIDX,M,2000-06-01,102.7272,
PRT,BCI,AMPLITUD,LTRENDIDX,M,2000-07-01,102.7791,
PRT,BCI,AMPLITUD,LTRENDIDX,M,2000-08-01,102.9182,
PRT,BCI,AMPLITUD,LTRENDIDX,M,2000-09-01,102.8882,
PRT,BCI,AMPLITUD,LTRENDIDX,M,2000-10-01,102.834,
PRT,BCI,AMPLITUD,LTRENDIDX,M,2000-11-01,102.7144,
PRT,BCI,AMPLITUD,LTRENDIDX,M,2000-12-01,102.3571,
PRT,BCI,AMPLITUD,LTRENDIDX,M,2021-01-01,101.9006,
PRT,BCI,AMPLITUD,LTRENDIDX,M,2021-02-01,101.3885,
PRT,BCI,AMPLITUD,LTRENDIDX,M,2021-03-01,100.873,
PRT,BCI,AMPLITUD,LTRENDIDX,M,2021-04-01,100.5452,
PRT,BCI,AMPLITUD,LTRENDIDX,M,2021-05-01,100.3697,
PRT,BCI,AMPLITUD,LTRENDIDX,M,2021-06-01,100.3532,
PRT,BCI,AMPLITUD,LTRENDIDX,M,2021-07-01,100.2799,
